Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
10/16/2021 12:00:00 AM,<2 Years,9.541400345405133,0,0
10/16/2021 12:00:00 AM,2 - 4 Years,22.588586660057548,0,0
10/16/2021 12:00:00 AM,5 - 11 Years,27.299251990752712,0.7,0.4
10/16/2021 12:00:00 AM,12 - 17 Years,25.85335590270639,58.9,50.4
10/16/2021 12:00:00 AM,18 - 24 Years,21.958599063503808,65.7,56
10/16/2021 12:00:00 AM,25 - 49 Years,25.276445221381582,71.7,63
10/16/2021 12:00:00 AM,50 - 64 Years,19.99092734818978,83.8,76.1
10/16/2021 12:00:00 AM,65+ Years,16.81941891896474,94.6,86
10/15/2021 12:00:00 AM,<2 Years,9.699928284684969,0,0
10/15/2021 12:00:00 AM,2 - 4 Years,22.78931883154123,0,0
10/15/2021 12:00:00 AM,5 - 11 Years,27.77483821631321,0.7,0.4
10/15/2021 12:00:00 AM,12 - 17 Years,26.393002520515182,58.9,50.3
10/15/2021 12:00:00 AM,18 - 24 Years,22.453553922911528,65.6,55.9
10/15/2021 12:00:00 AM,25 - 49 Years,25.670238441278762,71.6,63
10/15/2021 12:00:00 AM,50 - 64 Years,20.262222412479396,83.7,76
10/15/2021 12:00:00 AM,65+ Years,17.05302930020417,94.6,86
10/14/2021 12:00:00 AM,<2 Years,10.265922567895007,0,0
10/14/2021 12:00:00 AM,2 - 4 Years,24.11805922330932,0,0
10/14/2021 12:00:00 AM,5 - 11 Years,29.49438123248969,0.7,0.4
10/14/2021 12:00:00 AM,12 - 17 Years,28.34486721857916,58.8,50.2
10/14/2021 12:00:00 AM,18 - 24 Years,24.15114981606636,65.5,55.8
10/14/2021 12:00:00 AM,25 - 49 Years,27.53735006333073,71.5,62.9
10/14/2021 12:00:00 AM,50 - 64 Years,21.62119501066991,83.7,76
10/14/2021 12:00:00 AM,65+ Years,18.138894748748083,94.5,85.9
10/13/2021 12:00:00 AM,<2 Years,10.740267886208894,0,0
10/13/2021 12:00:00 AM,2 - 4 Years,24.745125210333562,0,0
10/13/2021 12:00:00 AM,5 - 11 Years,30.513853289393385,0.7,0.4
10/13/2021 12:00:00 AM,12 - 17 Years,29.65772179460288,58.7,50.1
10/13/2021 12:00:00 AM,18 - 24 Years,25.161387193864154,65.4,55.7
10/13/2021 12:00:00 AM,25 - 49 Years,28.705634147352196,71.5,62.8
10/13/2021 12:00:00 AM,50 - 64 Years,22.539284751244995,83.6,75.9
10/13/2021 12:00:00 AM,65+ Years,18.717106868829394,94.4,85.9
10/12/2021 12:00:00 AM,<2 Years,10.840586347784413,0,0
10/12/2021 12:00:00 AM,2 - 4 Years,24.94763377271533,0,0
10/12/2021 12:00:00 AM,5 - 11 Years,30.916620082317902,0.7,0.4
10/12/2021 12:00:00 AM,12 - 17 Years,30.203078958631874,58.6,50
10/12/2021 12:00:00 AM,18 - 24 Years,25.397755321566024,65.3,55.6
10/12/2021 12:00:00 AM,25 - 49 Years,28.986329213735075,71.4,62.7
10/12/2021 12:00:00 AM,50 - 64 Years,22.692299708007507,83.5,75.8
10/12/2021 12:00:00 AM,65+ Years,18.851882088775216,94.4,85.8
10/11/2021 12:00:00 AM,<2 Years,11.074662758127298,0,0
10/11/2021 12:00:00 AM,2 - 4 Years,25.20876323473393,0,0
10/11/2021 12:00:00 AM,5 - 11 Years,31.399739352633837,0.7,0.4
10/11/2021 12:00:00 AM,12 - 17 Years,30.8700707571511,58.5,49.9
10/11/2021 12:00:00 AM,18 - 24 Years,25.874273467013,65.3,55.5
10/11/2021 12:00:00 AM,25 - 49 Years,29.529464907687988,71.3,62.6
10/11/2021 12:00:00 AM,50 - 64 Years,23.02511859022389,83.5,75.8
10/11/2021 12:00:00 AM,65+ Years,19.07862157644878,94.3,85.8
10/10/2021 12:00:00 AM,<2 Years,11.392957136212592,0,0
10/10/2021 12:00:00 AM,2 - 4 Years,25.942412675643315,0,0
10/10/2021 12:00:00 AM,5 - 11 Years,32.60653312245629,0.7,0.4
10/10/2021 12:00:00 AM,12 - 17 Years,32.37822601390563,58.5,49.8
10/10/2021 12:00:00 AM,18 - 24 Years,26.585741531395627,65.2,55.4
10/10/2021 12:00:00 AM,25 - 49 Years,30.428165322864828,71.2,62.5
10/10/2021 12:00:00 AM,50 - 64 Years,23.529341467033305,83.4,75.7
10/10/2021 12:00:00 AM,65+ Years,19.53236481693306,94.2,85.7
10/09/2021 12:00:00 AM,<2 Years,11.420204125776317,0,0
10/09/2021 12:00:00 AM,2 - 4 Years,26.079194774795912,0,0
10/09/2021 12:00:00 AM,5 - 11 Years,32.841564118826206,0.7,0.4
10/09/2021 12:00:00 AM,12 - 17 Years,32.72542722409372,58.4,49.7
10/09/2021 12:00:00 AM,18 - 24 Years,26.702507386480352,65.1,55.3
10/09/2021 12:00:00 AM,25 - 49 Years,30.52195080922932,71.2,62.4
10/09/2021 12:00:00 AM,50 - 64 Years,23.56407631626871,83.4,75.7
10/09/2021 12:00:00 AM,65+ Years,19.55033484625917,94.2,85.7
10/08/2021 12:00:00 AM,<2 Years,11.500706594941859,0,0
10/08/2021 12:00:00 AM,2 - 4 Years,26.324336718731733,0,0
10/08/2021 12:00:00 AM,5 - 11 Years,33.25286836247356,0.7,0.4
10/08/2021 12:00:00 AM,12 - 17 Years,33.28734497216129,58.3,49.6
10/08/2021 12:00:00 AM,18 - 24 Years,27.085423753357386,65.1,55.2
10/08/2021 12:00:00 AM,25 - 49 Years,31.0119105292492,71.1,62.4
10/08/2021 12:00:00 AM,50 - 64 Years,23.85852794671527,83.3,75.6
10/08/2021 12:00:00 AM,65+ Years,19.73029940465742,94.1,85.7
10/07/2021 12:00:00 AM,<2 Years,11.993629406140098,0,0
10/07/2021 12:00:00 AM,2 - 4 Years,27.48076719338551,0,0
10/07/2021 12:00:00 AM,5 - 11 Years,34.74039360018231,0.7,0.4
10/07/2021 12:00:00 AM,12 - 17 Years,34.88230053146283,58.2,49.4
10/07/2021 12:00:00 AM,18 - 24 Years,28.09566113115518,65,55.1
10/07/2021 12:00:00 AM,25 - 49 Years,32.15863321090478,71,62.2
10/07/2021 12:00:00 AM,50 - 64 Years,24.73234778140209,83.3,75.5
10/07/2021 12:00:00 AM,65+ Years,20.374049278751595,94,85.6
10/06/2021 12:00:00 AM,<2 Years,12.206651324547378,0,0
10/06/2021 12:00:00 AM,2 - 4 Years,28.393832115001555,0,0
10/06/2021 12:00:00 AM,5 - 11 Years,35.61724000971622,0.7,0.4
10/06/2021 12:00:00 AM,12 - 17 Years,35.74459301071287,58.1,49.3
10/06/2021 12:00:00 AM,18 - 24 Years,29.075170652351733,64.9,55
10/06/2021 12:00:00 AM,25 - 49 Years,32.99066524085214,70.9,62.1
10/06/2021 12:00:00 AM,50 - 64 Years,25.23861388463711,83.2,75.5
10/06/2021 12:00:00 AM,65+ Years,20.85950433569372,93.9,85.6
10/05/2021 12:00:00 AM,<2 Years,12.90640355652478,0,0
10/05/2021 12:00:00 AM,2 - 4 Years,30.269700903380038,0,0
10/05/2021 12:00:00 AM,5 - 11 Years,37.59692417144744,0.7,0.4
10/05/2021 12:00:00 AM,12 - 17 Years,37.84150558276989,58.1,49.2
10/05/2021 12:00:00 AM,18 - 24 Years,31.15899206617143,64.8,54.8
10/05/2021 12:00:00 AM,25 - 49 Years,35.122863061316586,70.8,62
10/05/2021 12:00:00 AM,50 - 64 Years,26.633683483013442,83.1,75.4
10/05/2021 12:00:00 AM,65+ Years,21.87322540179605,93.8,85.5
10/04/2021 12:00:00 AM,<2 Years,13.4401968520686,0,0
10/04/2021 12:00:00 AM,2 - 4 Years,32.03365706517912,0,0
10/04/2021 12:00:00 AM,5 - 11 Years,39.34760377261309,0.7,0.4
10/04/2021 12:00:00 AM,12 - 17 Years,39.67401986483171,58,49.1
10/04/2021 12:00:00 AM,18 - 24 Years,32.955862572961045,64.7,54.7
10/04/2021 12:00:00 AM,25 - 49 Years,36.882564507165505,70.7,61.9
10/04/2021 12:00:00 AM,50 - 64 Years,27.935218716128418,83.1,75.3
10/04/2021 12:00:00 AM,65+ Years,22.7225735525919,93.7,85.5
10/03/2021 12:00:00 AM,<2 Years,13.778307222563877,0,0
10/03/2021 12:00:00 AM,2 - 4 Years,32.87033717817748,0,0
10/03/2021 12:00:00 AM,5 - 11 Years,40.21792154335896,0.7,0.4
10/03/2021 12:00:00 AM,12 - 17 Years,40.64481272226552,57.9,49
10/03/2021 12:00:00 AM,18 - 24 Years,33.699949438966534,64.6,54.6
10/03/2021 12:00:00 AM,25 - 49 Years,37.363132450694714,70.6,61.8
10/03/2021 12:00:00 AM,50 - 64 Years,28.19538954765637,83,75.3
10/03/2021 12:00:00 AM,65+ Years,22.80000323777646,93.6,85.4
10/02/2021 12:00:00 AM,<2 Years,13.808031211178845,0,0
10/02/2021 12:00:00 AM,2 - 4 Years,33.291341821023785,0,0
10/02/2021 12:00:00 AM,5 - 11 Years,40.69953420472381,0.7,0.4
10/02/2021 12:00:00 AM,12 - 17 Years,41.25812538631488,57.9,48.9
10/02/2021 12:00:00 AM,18 - 24 Years,34.078611179544936,64.6,54.5
10/02/2021 12:00:00 AM,25 - 49 Years,37.776106059199584,70.6,61.7
10/02/2021 12:00:00 AM,50 - 64 Years,28.413106674563274,83,75.2
10/02/2021 12:00:00 AM,65+ Years,22.97151131178595,93.6,85.4
10/01/2021 12:00:00 AM,<2 Years,13.945504658523078,0,0
10/01/2021 12:00:00 AM,2 - 4 Years,33.6999117275835,0,0
10/01/2021 12:00:00 AM,5 - 11 Years,40.980265672610095,0.7,0.4
10/01/2021 12:00:00 AM,12 - 17 Years,41.82232735287052,57.8,48.7
10/01/2021 12:00:00 AM,18 - 24 Years,34.430799689820724,64.5,54.4
10/01/2021 12:00:00 AM,25 - 49 Years,38.03629795155354,70.5,61.6
10/01/2021 12:00:00 AM,50 - 64 Years,28.60426185793721,82.9,75.2
10/01/2021 12:00:00 AM,65+ Years,23.104965206046028,93.5,85.4
09/30/2021 12:00:00 AM,<2 Years,13.732482740115797,0,0
09/30/2021 12:00:00 AM,2 - 4 Years,33.078174913253505,0,0
09/30/2021 12:00:00 AM,5 - 11 Years,40.454459148679966,0.7,0.4
09/30/2021 12:00:00 AM,12 - 17 Years,41.5345158233725,57.6,48.5
09/30/2021 12:00:00 AM,18 - 24 Years,33.9093716001104,64.4,54.3
09/30/2021 12:00:00 AM,25 - 49 Years,36.96947150933965,70.4,61.5
09/30/2021 12:00:00 AM,50 - 64 Years,27.616702418891318,82.8,75.1
09/30/2021 12:00:00 AM,65+ Years,22.243460858941344,93.4,85.3
09/29/2021 12:00:00 AM,<2 Years,13.961605152356185,0,0
09/29/2021 12:00:00 AM,2 - 4 Years,33.394372493112755,0,0
09/29/2021 12:00:00 AM,5 - 11 Years,40.72916418076189,0.7,0.4
09/29/2021 12:00:00 AM,12 - 17 Years,42.1546811428861,57.6,48.4
09/29/2021 12:00:00 AM,18 - 24 Years,34.5291288309447,64.3,54.1
09/29/2021 12:00:00 AM,25 - 49 Years,37.07026775843661,70.3,61.3
09/29/2021 12:00:00 AM,50 - 64 Years,27.620561846584135,82.8,75
09/29/2021 12:00:00 AM,65+ Years,22.15863174991662,93.3,85.2
09/28/2021 12:00:00 AM,<2 Years,13.659411268103998,0,0
09/28/2021 12:00:00 AM,2 - 4 Years,32.43689779904457,0,0
09/28/2021 12:00:00 AM,5 - 11 Years,39.847797944374705,0.7,0.4
09/28/2021 12:00:00 AM,12 - 17 Years,41.53565793261654,57.5,48.3
09/28/2021 12:00:00 AM,18 - 24 Years,33.52030966191312,64.2,54
09/28/2021 12:00:00 AM,25 - 49 Years,35.72446587088742,70.2,61.2
09/28/2021 12:00:00 AM,50 - 64 Years,26.483165802993344,82.7,74.9
09/28/2021 12:00:00 AM,65+ Years,21.25880895792537,93.2,85.2
09/27/2021 12:00:00 AM,<2 Years,13.524414819811012,0,0
09/27/2021 12:00:00 AM,2 - 4 Years,31.868452711657152,0,0
09/27/2021 12:00:00 AM,5 - 11 Years,39.30592092496629,0.7,0.4
09/27/2021 12:00:00 AM,12 - 17 Years,41.27468597035346,57.4,48.1
09/27/2021 12:00:00 AM,18 - 24 Years,32.89204317848155,64.1,53.8
09/27/2021 12:00:00 AM,25 - 49 Years,34.721133128892085,70.1,61.1
09/27/2021 12:00:00 AM,50 - 64 Years,25.578697571922344,82.6,74.8
09/27/2021 12:00:00 AM,65+ Years,20.6335576434316,93,85.1
09/26/2021 12:00:00 AM,<2 Years,13.632164278540277,0,0
09/26/2021 12:00:00 AM,2 - 4 Years,32.22017810947812,0,0
09/26/2021 12:00:00 AM,5 - 11 Years,39.70467009402123,0.7,0.4
09/26/2021 12:00:00 AM,12 - 17 Years,41.9565251890452,57.3,48
09/26/2021 12:00:00 AM,18 - 24 Years,33.53969184838467,63.9,53.7
09/26/2021 12:00:00 AM,25 - 49 Years,35.14058838596093,70,61
09/26/2021 12:00:00 AM,50 - 64 Years,25.908338101921114,82.6,74.7
09/26/2021 12:00:00 AM,65+ Years,20.730542948765166,92.9,85
09/25/2021 12:00:00 AM,<2 Years,14.281138029967106,0,0
09/25/2021 12:00:00 AM,2 - 4 Years,33.1900875398329,0,0
09/25/2021 12:00:00 AM,5 - 11 Years,40.75377212696302,0.7,0.4
09/25/2021 12:00:00 AM,12 - 17 Years,43.403577601243605,57.2,47.9
09/25/2021 12:00:00 AM,18 - 24 Years,34.93757295561353,63.9,53.7
09/25/2021 12:00:00 AM,25 - 49 Years,36.43175923561373,69.9,60.9
09/25/2021 12:00:00 AM,50 - 64 Years,26.848676308019527,82.5,74.7
09/25/2021 12:00:00 AM,65+ Years,21.388034609991077,92.8,85
09/24/2021 12:00:00 AM,<2 Years,14.749290850652871,0,0
09/24/2021 12:00:00 AM,2 - 4 Years,34.37494026885605,0,0
09/24/2021 12:00:00 AM,5 - 11 Years,42.06703292932911,0.7,0.4
09/24/2021 12:00:00 AM,12 - 17 Years,44.81807989998687,57.1,47.8
09/24/2021 12:00:00 AM,18 - 24 Years,36.89848294302825,63.8,53.6
09/24/2021 12:00:00 AM,25 - 49 Years,38.357073416199384,69.9,60.8
09/24/2021 12:00:00 AM,50 - 64 Years,28.24261078060385,82.5,74.6
09/24/2021 12:00:00 AM,65+ Years,22.263016479090346,92.8,85
09/23/2021 12:00:00 AM,<2 Years,14.932588780445181,0,0
09/23/2021 12:00:00 AM,2 - 4 Years,34.8652241567277,0,0
09/23/2021 12:00:00 AM,5 - 11 Years,42.483359202813425,0.7,0.4
09/23/2021 12:00:00 AM,12 - 17 Years,45.64953542964782,56.9,47.5
09/23/2021 12:00:00 AM,18 - 24 Years,38.007522198205436,63.7,53.4
09/23/2021 12:00:00 AM,25 - 49 Years,39.278128904994844,69.7,60.7
09/23/2021 12:00:00 AM,50 - 64 Years,28.819708733260097,82.4,74.5
09/23/2021 12:00:00 AM,65+ Years,22.58594847668603,92.7,84.9
09/22/2021 12:00:00 AM,<2 Years,14.947450774752667,0,0
09/22/2021 12:00:00 AM,2 - 4 Years,35.041086855638184,0,0
09/22/2021 12:00:00 AM,5 - 11 Years,42.71688359023226,0.7,0.4
09/22/2021 12:00:00 AM,12 - 17 Years,46.11551600121605,56.8,47.3
09/22/2021 12:00:00 AM,18 - 24 Years,38.243417589651905,63.5,53.2
09/22/2021 12:00:00 AM,25 - 49 Years,39.34254855500825,69.6,60.5
09/22/2021 12:00:00 AM,50 - 64 Years,28.695980021931355,82.3,74.4
09/22/2021 12:00:00 AM,65+ Years,22.501383632798454,92.6,84.9
09/21/2021 12:00:00 AM,<2 Years,15.615002019063851,0,0
09/21/2021 12:00:00 AM,2 - 4 Years,36.37693281099862,0,0
09/21/2021 12:00:00 AM,5 - 11 Years,44.224999150272545,0.7,0.4
09/21/2021 12:00:00 AM,12 - 17 Years,48.04910695137539,56.7,47.2
09/21/2021 12:00:00 AM,18 - 24 Years,40.548006834745145,63.4,53.1
09/21/2021 12:00:00 AM,25 - 49 Years,41.134922800761295,69.5,60.4
09/21/2021 12:00:00 AM,50 - 64 Years,30.062217425190713,82.3,74.3
09/21/2021 12:00:00 AM,65+ Years,23.418383658704364,92.6,84.8
09/20/2021 12:00:00 AM,<2 Years,16.56616965474287,0,0
09/20/2021 12:00:00 AM,2 - 4 Years,38.13200701830727,0,0
09/20/2021 12:00:00 AM,5 - 11 Years,46.297088661003905,0.7,0.4
09/20/2021 12:00:00 AM,12 - 17 Years,50.71478992696423,56.6,47
09/20/2021 12:00:00 AM,18 - 24 Years,43.764977052767605,63.3,52.9
09/20/2021 12:00:00 AM,25 - 49 Years,43.9163437059605,69.4,60.2
09/20/2021 12:00:00 AM,50 - 64 Years,31.92359669892343,82.2,74.2
09/20/2021 12:00:00 AM,65+ Years,24.592777928193094,92.5,84.8
09/19/2021 12:00:00 AM,<2 Years,17.462843311294442,0,0
09/19/2021 12:00:00 AM,2 - 4 Years,39.9279382162719,0,0
09/19/2021 12:00:00 AM,5 - 11 Years,48.397301538822255,0.7,0.4
09/19/2021 12:00:00 AM,12 - 17 Years,53.36905181011267,56.5,46.8
09/19/2021 12:00:00 AM,18 - 24 Years,46.468082961166196,63.2,52.7
09/19/2021 12:00:00 AM,25 - 49 Years,46.044837727245536,69.3,60.1
09/19/2021 12:00:00 AM,50 - 64 Years,33.33682830997187,82.1,74.1
09/19/2021 12:00:00 AM,65+ Years,25.484408500932727,92.5,84.7
09/18/2021 12:00:00 AM,<2 Years,17.654810737766116,0,0
09/18/2021 12:00:00 AM,2 - 4 Years,40.55322781239806,0,0
09/18/2021 12:00:00 AM,5 - 11 Years,49.43384849717163,0.7,0.4
09/18/2021 12:00:00 AM,12 - 17 Years,55.11647895349353,56.4,46.7
09/18/2021 12:00:00 AM,18 - 24 Years,48.09287747098886,63.1,52.6
09/18/2021 12:00:00 AM,25 - 49 Years,46.77554439392744,69.2,60
09/18/2021 12:00:00 AM,50 - 64 Years,33.66851206639625,82.1,74.1
09/18/2021 12:00:00 AM,65+ Years,25.59355000257513,92.5,84.7
09/17/2021 12:00:00 AM,<2 Years,17.534676283780616,0,0
09/17/2021 12:00:00 AM,2 - 4 Years,39.84977701675613,0,0
09/17/2021 12:00:00 AM,5 - 11 Years,48.953240241774175,0.7,0.4
09/17/2021 12:00:00 AM,12 - 17 Years,55.0496655627172,56.3,46.4
09/17/2021 12:00:00 AM,18 - 24 Years,47.28166205671604,63,52.5
09/17/2021 12:00:00 AM,25 - 49 Years,45.70752744483445,69.1,59.9
09/17/2021 12:00:00 AM,50 - 64 Years,32.685493130518374,82,74
09/17/2021 12:00:00 AM,65+ Years,24.904610790028528,92.4,84.7
09/16/2021 12:00:00 AM,<2 Years,17.791045685584727,0,0
09/16/2021 12:00:00 AM,2 - 4 Years,40.251241359723494,0,0
09/16/2021 12:00:00 AM,5 - 11 Years,49.56191025801422,0.7,0.4
09/16/2021 12:00:00 AM,12 - 17 Years,56.27457772694986,56.1,46.1
09/16/2021 12:00:00 AM,18 - 24 Years,48.08767737217942,62.8,52.3
09/16/2021 12:00:00 AM,25 - 49 Years,46.135448528599106,69,59.7
09/16/2021 12:00:00 AM,50 - 64 Years,32.808086716055115,81.9,73.9
09/16/2021 12:00:00 AM,65+ Years,24.967241627532765,92.4,84.6
09/15/2021 12:00:00 AM,<2 Years,18.58368538198391,0,0
09/15/2021 12:00:00 AM,2 - 4 Years,41.67413046909012,0,0
09/15/2021 12:00:00 AM,5 - 11 Years,52.16432611952897,0.7,0.4
09/15/2021 12:00:00 AM,12 - 17 Years,60.096646312128975,55.9,45.9
09/15/2021 12:00:00 AM,18 - 24 Years,50.666926381662236,62.7,52.1
09/15/2021 12:00:00 AM,25 - 49 Years,48.03020636595456,68.8,59.5
09/15/2021 12:00:00 AM,50 - 64 Years,33.95547186661556,81.9,73.8
09/15/2021 12:00:00 AM,65+ Years,25.68815692167436,92.3,84.6
09/14/2021 12:00:00 AM,<2 Years,18.6666648502007,0,0
09/14/2021 12:00:00 AM,2 - 4 Years,42.09513511193643,0,0
09/14/2021 12:00:00 AM,5 - 11 Years,53.60564868273764,0.7,0.4
09/14/2021 12:00:00 AM,12 - 17 Years,62.070211085829705,55.8,45.7
09/14/2021 12:00:00 AM,18 - 24 Years,51.60294416736165,62.5,52
09/14/2021 12:00:00 AM,25 - 49 Years,48.55019331503613,68.7,59.4
09/14/2021 12:00:00 AM,50 - 64 Years,34.021763212868755,81.8,73.7
09/14/2021 12:00:00 AM,65+ Years,25.6292257960902,92.3,84.5
09/13/2021 12:00:00 AM,<2 Years,18.712489332648776,0,0
09/13/2021 12:00:00 AM,2 - 4 Years,42.36514652844546,0,0
09/13/2021 12:00:00 AM,5 - 11 Years,54.66479477535336,0.7,0.4
09/13/2021 12:00:00 AM,12 - 17 Years,63.86846209057033,55.7,45.5
09/13/2021 12:00:00 AM,18 - 24 Years,51.6346174964737,62.3,51.8
09/13/2021 12:00:00 AM,25 - 49 Years,48.339738154520035,68.6,59.2
09/13/2021 12:00:00 AM,50 - 64 Years,33.799505582793834,81.7,73.6
09/13/2021 12:00:00 AM,65+ Years,25.354125788318424,92.2,84.5
09/12/2021 12:00:00 AM,<2 Years,17.49256729990941,0,0
09/12/2021 12:00:00 AM,2 - 4 Years,39.10369283956014,0,0
09/12/2021 12:00:00 AM,5 - 11 Years,51.17448403866336,0.7,0.4
09/12/2021 12:00:00 AM,12 - 17 Years,60.490102946700674,55.5,45.3
09/12/2021 12:00:00 AM,18 - 24 Years,48.40157424576751,62.2,51.6
09/12/2021 12:00:00 AM,25 - 49 Years,45.142433512889276,68.4,59
09/12/2021 12:00:00 AM,50 - 64 Years,31.342639318574363,81.6,73.4
09/12/2021 12:00:00 AM,65+ Years,23.58724908134237,92.2,84.4
09/11/2021 12:00:00 AM,<2 Years,17.35880935114205,0,0
09/11/2021 12:00:00 AM,2 - 4 Years,38.551235270255496,0,0
09/11/2021 12:00:00 AM,5 - 11 Years,50.67981409972241,0.7,0.4
09/11/2021 12:00:00 AM,12 - 17 Years,59.67806327418839,55.4,45.2
09/11/2021 12:00:00 AM,18 - 24 Years,47.1488231689476,62.1,51.5
09/11/2021 12:00:00 AM,25 - 49 Years,44.49241675690179,68.4,59
09/11/2021 12:00:00 AM,50 - 64 Years,30.950339844856817,81.6,73.4
09/11/2021 12:00:00 AM,65+ Years,23.33566867077683,92.2,84.4
09/10/2021 12:00:00 AM,<2 Years,17.620132751048654,0,0
09/10/2021 12:00:00 AM,2 - 4 Years,39.1711956936874,0,0
09/10/2021 12:00:00 AM,5 - 11 Years,51.39143572762021,0.7,0.4
09/10/2021 12:00:00 AM,12 - 17 Years,60.67969308121127,55.2,44.9
09/10/2021 12:00:00 AM,18 - 24 Years,47.822945069153334,62,51.4
09/10/2021 12:00:00 AM,25 - 49 Years,44.915575813150056,68.2,58.9
09/10/2021 12:00:00 AM,50 - 64 Years,31.163743493754094,81.5,73.3
09/10/2021 12:00:00 AM,65+ Years,23.501362911769046,92.1,84.4
09/09/2021 12:00:00 AM,<2 Years,17.69320422306045,0,0
09/09/2021 12:00:00 AM,2 - 4 Years,39.06994141249652,0,0
09/09/2021 12:00:00 AM,5 - 11 Years,51.981022030479785,0.7,0.4
09/09/2021 12:00:00 AM,12 - 17 Years,61.23361606457056,55,44.5
09/09/2021 12:00:00 AM,18 - 24 Years,48.033312702808,61.7,51.2
09/09/2021 12:00:00 AM,25 - 49 Years,44.912268849597005,68.1,58.6
09/09/2021 12:00:00 AM,50 - 64 Years,31.168965072397327,81.4,73.2
09/09/2021 12:00:00 AM,65+ Years,23.500834381494748,92.1,84.3
09/08/2021 12:00:00 AM,<2 Years,17.413303330269493,0,0
09/08/2021 12:00:00 AM,2 - 4 Years,38.56722278833826,0,0
09/08/2021 12:00:00 AM,5 - 11 Years,51.510960037739956,0.7,0.4
09/08/2021 12:00:00 AM,12 - 17 Years,60.02811975748658,54.8,44.3
09/08/2021 12:00:00 AM,18 - 24 Years,47.073185368082996,61.5,51
09/08/2021 12:00:00 AM,25 - 49 Years,44.19359953024821,67.9,58.5
09/08/2021 12:00:00 AM,50 - 64 Years,30.613661534947607,81.3,73.1
09/08/2021 12:00:00 AM,65+ Years,23.079067222605463,92,84.2
09/07/2021 12:00:00 AM,<2 Years,17.508667793742518,0,0
09/07/2021 12:00:00 AM,2 - 4 Years,38.49971993421101,0,0
09/07/2021 12:00:00 AM,5 - 11 Years,51.73092494459898,0.7,0.4
09/07/2021 12:00:00 AM,12 - 17 Years,60.41129740886192,54.7,44
09/07/2021 12:00:00 AM,18 - 24 Years,46.89354559102957,61.4,50.9
09/07/2021 12:00:00 AM,25 - 49 Years,44.086321632587264,67.7,58.3
09/07/2021 12:00:00 AM,50 - 64 Years,30.53670000624955,81.2,72.9
09/07/2021 12:00:00 AM,65+ Years,23.068760882256665,92,84.2
09/06/2021 12:00:00 AM,<2 Years,17.185419417554726,0,0
09/06/2021 12:00:00 AM,2 - 4 Years,38.204839045128786,0,0
09/06/2021 12:00:00 AM,5 - 11 Years,51.3788806530278,0.7,0.4
09/06/2021 12:00:00 AM,12 - 17 Years,59.94474578267168,54.5,43.7
09/06/2021 12:00:00 AM,18 - 24 Years,46.61888582664,61.2,50.7
09/06/2021 12:00:00 AM,25 - 49 Years,43.367520034696334,67.6,58.1
09/06/2021 12:00:00 AM,50 - 64 Years,29.93826168870357,81.1,72.8
09/06/2021 12:00:00 AM,65+ Years,22.69773262969992,91.9,84.1
09/05/2021 12:00:00 AM,<2 Years,18.090762570785664,0,0
09/05/2021 12:00:00 AM,2 - 4 Years,40.90495321021903,0,0
09/05/2021 12:00:00 AM,5 - 11 Years,54.67132341414141,0.7,0.4
09/05/2021 12:00:00 AM,12 - 17 Years,63.64632184260459,54.4,43.6
09/05/2021 12:00:00 AM,18 - 24 Years,49.2212989126376,61.1,50.6
09/05/2021 12:00:00 AM,25 - 49 Years,45.70911478733991,67.6,58.1
09/05/2021 12:00:00 AM,50 - 64 Years,31.658204288752245,81.1,72.8
09/05/2021 12:00:00 AM,65+ Years,23.921280214698296,91.9,84.1
09/04/2021 12:00:00 AM,<2 Years,17.87526365332714,0,0
09/04/2021 12:00:00 AM,2 - 4 Years,40.322296995646916,0,0
09/04/2021 12:00:00 AM,5 - 11 Years,54.129446394732994,0.7,0.4
09/04/2021 12:00:00 AM,12 - 17 Years,62.921653527261356,54.3,43.4
09/04/2021 12:00:00 AM,18 - 24 Years,48.81663667801199,61,50.6
09/04/2021 12:00:00 AM,25 - 49 Years,45.18515948199469,67.5,58
09/04/2021 12:00:00 AM,50 - 64 Years,31.25864000996586,81,72.7
09/04/2021 12:00:00 AM,65+ Years,23.639573578497806,91.9,84.1
09/03/2021 12:00:00 AM,<2 Years,18.013975600196996,0,0
09/03/2021 12:00:00 AM,2 - 4 Years,41.00798388230799,0,0
09/03/2021 12:00:00 AM,5 - 11 Years,54.92995795074506,0.7,0.4
09/03/2021 12:00:00 AM,12 - 17 Years,63.8387672502253,54.1,43.2
09/03/2021 12:00:00 AM,18 - 24 Years,49.34137392151014,60.9,50.4
09/03/2021 12:00:00 AM,25 - 49 Years,45.619826771407574,67.4,57.9
09/03/2021 12:00:00 AM,50 - 64 Years,31.530843174889082,81,72.7
09/03/2021 12:00:00 AM,65+ Years,23.743958307671537,91.8,84
09/02/2021 12:00:00 AM,<2 Years,18.53414540095896,0,0
09/02/2021 12:00:00 AM,2 - 4 Years,42.661803808425766,0,0
09/02/2021 12:00:00 AM,5 - 11 Years,55.90423173911608,0.7,0.4
09/02/2021 12:00:00 AM,12 - 17 Years,64.94490005307782,53.8,42.8
09/02/2021 12:00:00 AM,18 - 24 Years,50.670708271705465,60.7,50.3
